group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Component Giants Belt + Sunfire Cape,97,0.0017876559591603546,4.031,3.566,0.042,0.506,0.076,-0.0001,-0.11,0.1443,0.3196,0.5773,2.161,2.31,0.02111,True
,Component Chain Vest + Sunfire Cape,52,0.0009583310296529736,4.442,3.567,0.042,0.918,0.342,-0.0,-0.1489,0.0769,0.1923,0.5385,2.116,3.13,0.00177,True
,Component Chain Vest + Spirit Visage,53,0.0009767604725309153,4.509,3.57,0.046,0.985,0.42,-0.0,-0.2345,0.0943,0.2264,0.4528,2.098,3.42,0.00064,True
,Component Giants Belt + Evenshroud,50,0.00092147214389709,4.58,3.571,0.046,1.055,0.43,-0.0,-0.2073,0.12,0.24,0.48,2.255,3.31,0.00094,True
,Aegis Of Dawn + Gargoyle Stoneplate,110,0.002027238716573598,4.036,3.572,0.047,0.512,0.139,-0.0001,-0.0782,0.0909,0.2636,0.6091,1.991,2.69,0.00707,True
,The Indomitable + Gargoyle Stoneplate,189,0.0034831647039310003,3.852,3.573,0.049,0.327,0.027,-0.0002,-0.1159,0.1852,0.3333,0.5714,2.103,2.14,0.03268,True
,Component Chain Vest + Protectors Vow,87,0.0016033615303809366,4.184,3.574,0.049,0.659,0.244,-0.0001,-0.1011,0.0805,0.2069,0.5862,1.974,3.11,0.00185,True
,Component Giants Belt + Spirit Visage,90,0.001658649859014762,4.189,3.575,0.051,0.664,0.167,-0.0001,-0.1207,0.2,0.3333,0.5667,2.408,2.62,0.0089,True
,Bramble Vest + Spirit Visage,1125,0.020733123237684524,3.627,3.577,0.052,0.102,0.0,-0.0011,-0.002,0.1564,0.3413,0.6853,1.965,1.72,0.08475,False
populaire,Gargoyle Stoneplate + Sunfire Cape,4033,0.07432594312673928,3.592,3.578,0.053,0.068,0.004,-0.004,-0.0146,0.1736,0.361,0.6727,1.987,2.08,0.03752,True
,Lightshield Crest + Warmogs Armor,95,0.001750797073404471,4.179,3.577,0.053,0.654,0.247,-0.0001,-0.1294,0.1053,0.2316,0.5579,2.026,3.15,0.00166,True
,Component Negatron Cloak + Protectors Vow,96,0.0017692265162824127,4.198,3.579,0.055,0.673,0.228,-0.0001,-0.0936,0.1042,0.2917,0.5938,2.225,2.96,0.00305,True
populaire,Spirit Visage + Warmogs Armor,3567,0.0657378227456184,3.599,3.582,0.057,0.074,0.007,-0.0037,-0.0122,0.1755,0.3546,0.6751,1.976,2.17,0.02993,True
,Dragons Claw + Steadfast Heart,563,0.010375776340281233,3.693,3.582,0.057,0.168,0.0,-0.0006,-0.0284,0.1563,0.341,0.659,2.028,1.96,0.05036,True
,Emblem Spellweaver + Gargoyle Stoneplate,180,0.003317299718029524,3.928,3.582,0.057,0.403,0.103,-0.0002,-0.0707,0.1333,0.2778,0.6167,2.049,2.64,0.00841,True
,Component Negatron Cloak + Sunfire Cape,58,0.0010689076869206243,4.655,3.582,0.057,1.131,0.527,-0.0001,-0.2391,0.1034,0.2586,0.4483,2.346,3.67,0.00024,True
,Component Chain Vest + Evenshroud,58,0.0010689076869206243,4.672,3.583,0.058,1.148,0.598,-0.0001,-0.1701,0.0517,0.1552,0.5172,2.137,4.09,4e-05,True
,Bramble Vest + Warmogs Armor,1417,0.02611452055804353,3.629,3.584,0.059,0.105,0.0,-0.0016,-0.0225,0.1708,0.3571,0.6648,1.984,1.96,0.04953,True
,Steadfast Heart + Warmogs Armor,1420,0.026169808886677356,3.633,3.586,0.062,0.109,0.002,-0.0016,-0.0077,0.1655,0.3563,0.6796,2.02,2.0,0.04571,True
,Component Chain Vest + Warmogs Armor,59,0.0010873371297985663,4.847,3.593,0.068,1.323,0.815,-0.0001,-0.2636,0.0508,0.1356,0.4237,1.99,5.1,0.0,True
,Component Negatron Cloak + Spirit Visage,49,0.0009030427010191482,5.102,3.593,0.068,1.577,0.981,-0.0001,-0.2383,0.0408,0.1429,0.449,2.131,5.18,0.0,True
,Bramble Vest + Dragons Claw,1188,0.021894178138994858,3.657,3.594,0.069,0.132,0.019,-0.0015,-0.0308,0.1557,0.3392,0.6566,1.972,2.28,0.02254,True
,Component Giants Belt + Warmogs Armor,90,0.001658649859014762,4.444,3.595,0.07,0.92,0.473,-0.0001,-0.1429,0.1111,0.2111,0.5444,2.161,4.04,5e-05,True
populaire,Gargoyle Stoneplate + Protectors Vow,5030,0.09270009767604726,3.616,3.6,0.075,0.091,0.033,-0.0069,-0.0233,0.1779,0.3614,0.664,2.021,3.06,0.00221,True
,Component Negatron Cloak + Warmogs Armor,90,0.001658649859014762,4.678,3.613,0.088,1.153,0.724,-0.0001,-0.2318,0.0778,0.2222,0.4556,2.075,5.27,0.0,True
,Moguls Mail + Gargoyle Stoneplate,282,0.005197102891579587,3.993,3.621,0.097,0.468,0.238,-0.0005,-0.1058,0.1383,0.266,0.5816,1.971,3.98,7e-05,True
,Dragons Claw + Warmogs Armor,1871,0.03448148762462911,3.68,3.623,0.099,0.156,0.063,-0.0034,-0.031,0.1678,0.3453,0.6563,2.01,3.3,0.00098,True
,Bramble Vest + Gargoyle Stoneplate,1482,0.027312434345109746,3.709,3.631,0.106,0.184,0.08,-0.0029,-0.024,0.1518,0.3468,0.6633,2.013,3.47,0.00052,True
,Component Chain Vest + Gargoyle Stoneplate,111,0.0020456681594515397,4.667,3.631,0.106,1.142,0.736,-0.0002,-0.2189,0.0901,0.2072,0.4685,2.178,5.52,0.0,True
