group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
populaire,Deathblade + Spear Of Shojin,14406,0.2091433051204251,3.324,3.327,-0.035,-0.039,-0.002,0.0074,0.0011,0.2463,0.4352,0.7129,2.039,-2.08,0.03754,True
,Giant Slayer + Nashors Tooth,139,0.0020179730259432937,2.978,3.327,-0.035,-0.384,-0.095,0.0001,0.0723,0.259,0.4676,0.7842,1.736,-2.61,0.00917,True
,Adaptive Helm + Red Buff,93,0.0013501546144800453,2.806,3.327,-0.035,-0.556,-0.22,0.0,0.1269,0.2258,0.5699,0.8387,1.654,-3.24,0.0012,True
,Adaptive Helm + Last Whisper,263,0.003818179178583354,3.16,3.33,-0.033,-0.203,0.0,0.0001,0.0676,0.2319,0.4106,0.7795,1.808,-1.82,0.06936,False
,Infinity Edge + Quicksilver,183,0.002656755854299444,3.082,3.33,-0.033,-0.281,-0.021,0.0001,0.0532,0.224,0.4754,0.765,1.786,-2.12,0.03384,True
,Morellonomicon + Spear Of Shojin,201,0.0029180761022633236,3.109,3.33,-0.032,-0.253,0.0,0.0001,0.0394,0.2836,0.4876,0.7512,2.007,-1.79,0.07416,False
,Gold Collector + Strikers Flail,98,0.0014227435722477897,2.888,3.331,-0.032,-0.475,-0.095,0.0,0.0943,0.3367,0.5102,0.8061,1.916,-2.45,0.01423,True
populaire,Deathblade + Last Whisper,9905,0.1437987253379016,3.33,3.334,-0.029,-0.033,0.0,0.0042,-0.0031,0.2538,0.4383,0.7087,2.062,-1.49,0.13581,False
,Blue Buff + Deathblade,2870,0.04166606175868527,3.322,3.335,-0.027,-0.04,0.0,0.0011,0.0024,0.2314,0.4265,0.7143,1.983,-1.07,0.28652,False
,Quicksilver + Red Buff,78,0.001132387741176812,2.885,3.337,-0.026,-0.478,-0.095,0.0,0.16,0.2692,0.4744,0.8718,1.724,-2.45,0.01444,True
populaire,Deathblade + Infinity Edge,4229,0.06139574047995819,3.329,3.338,-0.025,-0.033,0.0,0.0015,0.0072,0.2244,0.4155,0.7191,1.96,-1.07,0.28567,False
,Adaptive Helm + Deathblade,196,0.0028454871444955794,3.184,3.34,-0.022,-0.179,0.0,0.0001,0.0535,0.2041,0.4286,0.7653,1.798,-1.39,0.16424,False
,Emblem Blossom + Last Whisper,91,0.0013211190313729476,3.011,3.341,-0.022,-0.352,0.0,0.0,0.0354,0.3077,0.5165,0.7473,1.97,-1.7,0.08879,False
,Deathblade + Morellonomicon,40,0.000580711662141955,2.575,3.34,-0.022,-0.788,-0.242,0.0,0.1632,0.325,0.625,0.875,1.759,-2.83,0.00465,True
,Emblem Hunter + Spear Of Shojin,188,0.0027293448120671885,3.191,3.342,-0.021,-0.171,0.0,0.0001,0.0116,0.2606,0.4468,0.7234,1.926,-1.22,0.22378,False
,Adaptive Helm + Giant Slayer,109,0.0015824392793368273,3.073,3.341,-0.021,-0.289,0.0,0.0,0.0863,0.2202,0.4128,0.7982,1.754,-1.72,0.08554,False
,Morellonomicon + Strikers Flail,54,0.0007839607438916393,2.815,3.342,-0.021,-0.548,-0.055,0.0,0.103,0.3519,0.5,0.8148,1.847,-2.18,0.02935,True
,Giant Slayer + Quicksilver,89,0.0012920834482658499,3.045,3.343,-0.019,-0.318,0.0,0.0,0.0747,0.236,0.4831,0.7865,1.817,-1.65,0.09935,False
,Emblem Rapidfire + Deathblade,71,0.00103076320030197,3.0,3.345,-0.018,-0.363,0.0,0.0,0.0628,0.3099,0.4648,0.7746,1.808,-1.69,0.0912,False
